Date,Hour,TotalCheckouts
2007-12-22,12,2857
2007-12-22,13,3184
2007-12-22,14,3112
2007-12-22,15,3211
2007-12-22,16,3199
2007-12-22,17,2509
2007-12-22,18,40
2007-12-23,9,2
2007-12-23,10,2
2007-12-23,11,12
2007-12-23,12,1413
2007-12-23,13,1995
2007-12-23,14,2028
2007-12-23,15,2068
2007-12-23,16,2663
2007-12-23,17,317
2007-12-23,18,5
2007-12-24,10,1
2007-12-24,19,1
2007-12-26,8,243
2007-12-26,9,150
2007-12-26,10,973
2007-12-26,11,1612
2007-12-26,12,2295
2007-12-26,13,2751
2007-12-26,14,3098
2007-12-26,15,2993
2007-12-26,16,3536
2007-12-26,17,2897
2007-12-26,18,2128
2007-12-26,19,1910
2007-12-26,20,3
2007-12-26,23,16
2007-12-27,7,15
2007-12-27,8,29
2007-12-27,9,19
2007-12-27,10,1008
2007-12-27,11,2139
2007-12-27,12,2373
2007-12-27,13,2338
2007-12-27,14,2333
2007-12-27,15,2898
2007-12-27,16,2938
2007-12-27,17,2548
2007-12-27,18,1549
2007-12-27,19,1715
2007-12-27,20,12
2007-12-27,23,39
2007-12-28,7,12
2007-12-28,8,61
2007-12-28,9,287
2007-12-28,10,1409
2007-12-28,11,2102
2007-12-28,12,2863
2007-12-28,13,2790
2007-12-28,14,3020
2007-12-28,15,3285
2007-12-28,16,3580
2007-12-28,17,3158
2007-12-28,18,68
2007-12-28,23,7
2007-12-29,9,18
2007-12-29,10,1280
2007-12-29,11,2182
2007-12-29,12,2520
2007-12-29,13,3146
2007-12-29,14,3216
2007-12-29,15,3358
2007-12-29,16,3131
2007-12-29,17,2442
2007-12-29,18,53
2007-12-29,20,8
2007-12-29,22,24
2007-12-29,23,7
2007-12-30,9,3
2007-12-30,11,29
2007-12-30,12,1354
2007-12-30,13,2149
2007-12-30,14,2029
2007-12-30,15,2626
2007-12-30,16,2851
2007-12-30,17,497
2007-12-30,18,9
2007-12-31,8,200
2007-12-31,9,150
2007-12-31,10,389
2007-12-31,11,518
2007-12-31,12,539
2007-12-31,13,3494
2007-12-31,14,3607
2007-12-31,15,3365
2007-12-31,16,3513
2007-12-31,17,2460
2007-12-31,18,26
