Date,Hour,TotalCheckouts
2014-01-10,11,1755
2014-01-10,12,1825
2014-01-10,13,1996
2014-01-10,14,2304
2014-01-10,15,2545
2014-01-10,16,2782
2014-01-10,17,3069
2014-01-10,18,40
2014-01-10,20,2
2014-01-10,23,1
2014-01-11,8,6
2014-01-11,9,9
2014-01-11,10,1754
2014-01-11,11,3405
2014-01-11,12,3554
2014-01-11,13,3412
2014-01-11,14,2727
2014-01-11,15,3127
2014-01-11,16,3209
2014-01-11,17,3737
2014-01-11,18,63
2014-01-12,8,4
2014-01-12,9,6
2014-01-12,10,11
2014-01-12,11,17
2014-01-12,12,237
2014-01-12,13,4846
2014-01-12,14,5590
2014-01-12,15,4755
2014-01-12,16,5259
2014-01-12,17,343
2014-01-12,18,1
2014-01-13,6,1
2014-01-13,8,5
2014-01-13,9,42
2014-01-13,10,1337
2014-01-13,11,1811
2014-01-13,12,2411
2014-01-13,13,3103
2014-01-13,14,2927
2014-01-13,15,3446
2014-01-13,16,3739
2014-01-13,17,3792
2014-01-13,18,2552
2014-01-13,19,2305
2014-01-13,20,48
2014-01-14,8,5
2014-01-14,9,9
2014-01-14,10,1066
2014-01-14,11,1512
2014-01-14,12,1621
2014-01-14,13,2643
2014-01-14,14,2338
2014-01-14,15,2519
2014-01-14,16,3120
2014-01-14,17,2951
2014-01-14,18,2165
2014-01-14,19,1820
2014-01-14,20,18
2014-01-15,7,2
2014-01-15,8,16
2014-01-15,9,29
2014-01-15,10,1305
2014-01-15,11,2075
2014-01-15,12,2035
2014-01-15,13,2427
2014-01-15,14,2757
2014-01-15,15,3024
2014-01-15,16,3320
2014-01-15,17,3044
2014-01-15,18,1439
2014-01-15,19,1269
2014-01-15,20,14
2014-01-16,7,7
2014-01-16,8,1
2014-01-16,9,66
2014-01-16,10,1228
2014-01-16,11,2345
2014-01-16,12,2358
2014-01-16,13,2409
2014-01-16,14,2266
2014-01-16,15,2936
2014-01-16,16,3456
2014-01-16,17,3059
2014-01-16,18,1631
2014-01-16,19,1536
2014-01-16,20,36
2014-01-17,7,1
2014-01-17,9,30
2014-01-17,10,1125
2014-01-17,11,1728
2014-01-17,12,1731
2014-01-17,13,1874
2014-01-17,14,2321
2014-01-17,15,2368
2014-01-17,16,2667
2014-01-17,17,3114
2014-01-17,18,51
2014-01-17,19,2
2014-01-17,20,1
2014-01-17,21,3
2014-01-18,9,72
2014-01-18,10,1723
2014-01-18,11,3643
2014-01-18,12,4000
2014-01-18,13,3870
2014-01-18,14,4417
2014-01-18,15,4367
2014-01-18,16,4101
2014-01-18,17,3969
2014-01-18,18,12
2014-01-19,10,6
2014-01-19,11,23
2014-01-19,12,306
2014-01-19,13,4130
2014-01-19,14,4503
2014-01-19,15,3263
2014-01-19,16,3160
2014-01-19,17,400
2014-01-19,18,12
2014-01-20,13,1
2014-01-20,14,1
2014-01-21,8,25
2014-01-21,9,61
2014-01-21,10,1647
2014-01-21,11,2111
2014-01-21,12,2665
2014-01-21,13,3111
2014-01-21,14,3267
2014-01-21,15,3909
2014-01-21,16,4420
2014-01-21,17,4215
2014-01-21,18,3055
2014-01-21,19,2639
2014-01-21,20,33
2014-01-22,8,13
2014-01-22,9,47
2014-01-22,10,1344
2014-01-22,11,2139
2014-01-22,12,2270
2014-01-22,13,2181
2014-01-22,14,2590
2014-01-22,15,2878
2014-01-22,16,3604
2014-01-22,17,3563
2014-01-22,18,1848
2014-01-22,19,1326
2014-01-22,20,13
2014-01-23,8,1
2014-01-23,9,89
2014-01-23,10,1421
2014-01-23,11,2154
2014-01-23,12,2540
2014-01-23,13,2140
2014-01-23,14,2408
2014-01-23,15,2741
2014-01-23,16,3089
2014-01-23,17,3390
2014-01-23,18,1497
2014-01-23,19,1514
2014-01-23,20,8
2014-01-23,23,3
2014-01-24,9,86
2014-01-24,10,1248
2014-01-24,11,1397
2014-01-24,12,1709
2014-01-24,13,1693
2014-01-24,14,1894
2014-01-24,15,2114
2014-01-24,16,2506
2014-01-24,17,2833
2014-01-24,18,55
2014-01-24,20,3
2014-01-24,22,1
2014-01-25,8,2
2014-01-25,9,16
2014-01-25,10,1391
2014-01-25,11,3204
2014-01-25,12,3858
2014-01-25,13,3708
2014-01-25,14,3958
2014-01-25,15,4278
2014-01-25,16,4120
2014-01-25,17,3704
2014-01-25,18,10
2014-01-26,8,8
2014-01-26,9,19
2014-01-26,10,78
2014-01-26,11,11
2014-01-26,12,352
2014-01-26,13,4123
2014-01-26,14,4393
2014-01-26,15,4432
2014-01-26,16,4660
2014-01-26,17,408
2014-01-26,18,14
2014-01-27,8,6
2014-01-27,9,55
2014-01-27,10,1161
2014-01-27,11,2115
2014-01-27,12,2184
2014-01-27,13,2545
2014-01-27,14,2623
2014-01-27,15,3311
2014-01-27,16,3726
2014-01-27,17,3779
2014-01-27,18,2365
2014-01-27,19,2009
2014-01-27,20,33
2014-01-28,9,19
2014-01-28,10,1141
2014-01-28,11,1703
2014-01-28,12,1592
2014-01-28,13,2205
2014-01-28,14,2223
2014-01-28,15,2971
2014-01-28,16,3420
2014-01-28,17,2924
2014-01-28,18,1888
2014-01-28,19,1759
2014-01-28,20,27
2014-01-29,8,15
2014-01-29,9,4
2014-01-29,10,1136
2014-01-29,11,2136
2014-01-29,12,2226
2014-01-29,13,2251
2014-01-29,14,2048
2014-01-29,15,2461
2014-01-29,16,3098
2014-01-29,17,3170
2014-01-29,18,1563
2014-01-29,19,1451
2014-01-29,20,30
2014-01-30,8,1
2014-01-30,9,84
2014-01-30,10,1430
2014-01-30,11,2507
2014-01-30,12,2447
2014-01-30,13,2109
2014-01-30,14,2533
2014-01-30,15,2921
2014-01-30,16,3238
2014-01-30,17,3407
2014-01-30,18,1447
2014-01-30,19,1305
2014-01-30,20,7
2014-01-31,7,3
2014-01-31,8,1
2014-01-31,9,4
2014-01-31,10,1302
2014-01-31,11,1833
2014-01-31,12,2261
2014-01-31,13,2031
2014-01-31,14,2012
2014-01-31,15,2622
2014-01-31,16,2604
2014-01-31,17,2701
2014-01-31,18,29
2014-01-31,20,1
2014-02-01,9,11
2014-02-01,10,1471
2014-02-01,11,3071
2014-02-01,12,3476
2014-02-01,13,3976
2014-02-01,14,4043
2014-02-01,15,4286
2014-02-01,16,4137
2014-02-01,17,3475
2014-02-01,18,19
2014-02-02,8,1
2014-02-02,9,283
2014-02-02,10,63
2014-02-02,11,22
2014-02-02,12,357
2014-02-02,13,3926
2014-02-02,14,3214
2014-02-02,15,1950
2014-02-02,16,1594
2014-02-02,17,164
2014-02-02,18,1
2014-02-03,8,3
2014-02-03,9,54
2014-02-03,10,910
2014-02-03,11,1578
2014-02-03,12,1820
2014-02-03,13,2611
2014-02-03,14,2665
2014-02-03,15,3189
2014-02-03,16,3475
2014-02-03,17,3467
2014-02-03,18,2358
2014-02-03,19,1837
2014-02-03,20,33
2014-02-04,8,10
2014-02-04,9,11
2014-02-04,10,1297
2014-02-04,11,1527
2014-02-04,12,1493
2014-02-04,13,2279
2014-02-04,14,2303
2014-02-04,15,2910
2014-02-04,16,3117
2014-02-04,17,3265
2014-02-04,18,2290
2014-02-04,19,1930
2014-02-04,20,19
2014-02-05,8,5
2014-02-05,9,55
2014-02-05,10,799
2014-02-05,11,1562
2014-02-05,12,1558
2014-02-05,13,1773
2014-02-05,14,2085
2014-02-05,15,2745
2014-02-05,16,2944
2014-02-05,17,2826
2014-02-05,18,1455
2014-02-05,19,1224
2014-02-05,20,10
2014-02-06,8,16
2014-02-06,9,23
2014-02-06,10,1123
2014-02-06,11,1882
2014-02-06,12,2140
2014-02-06,13,2188
2014-02-06,14,2266
2014-02-06,15,2809
2014-02-06,16,3142
2014-02-06,17,3183
2014-02-06,18,1491
2014-02-06,19,1268
2014-02-06,20,6
2014-02-07,8,20
2014-02-07,9,186
2014-02-07,10,1048
2014-02-07,11,1548
2014-02-07,12,1820
2014-02-07,13,1797
2014-02-07,14,2054
2014-02-07,15,2507
2014-02-07,16,2461
2014-02-07,17,2830
2014-02-07,18,44
2014-02-07,20,8
2014-02-07,22,2
2014-02-08,9,22
2014-02-08,10,1483
2014-02-08,11,3522
2014-02-08,12,3609
2014-02-08,13,3819
2014-02-08,14,4212
2014-02-08,15,4098
2014-02-08,16,4293
2014-02-08,17,3347
2014-02-08,18,51
2014-02-09,8,9
2014-02-09,9,3
2014-02-09,10,111
2014-02-09,11,26
2014-02-09,12,240
2014-02-09,13,2424
2014-02-09,14,2965
2014-02-09,15,3074
2014-02-09,16,3639
2014-02-09,17,389
2014-02-09,18,4
2014-02-10,8,6
2014-02-10,9,47
2014-02-10,10,1165
2014-02-10,11,1627
2014-02-10,12,1786
2014-02-10,13,3103
2014-02-10,14,2939
2014-02-10,15,3061
2014-02-10,16,3290
2014-02-10,17,3243
2014-02-10,18,2049
2014-02-10,19,2004
2014-02-10,20,12
2014-02-11,8,14
2014-02-11,9,16
2014-02-11,10,1139
2014-02-11,11,1774
2014-02-11,12,1908
2014-02-11,13,2367
2014-02-11,14,2237
2014-02-11,15,2747
2014-02-11,16,2787
2014-02-11,17,2443
2014-02-11,18,1948
2014-02-11,19,1584
2014-02-11,20,9
2014-02-12,7,2
2014-02-12,8,11
2014-02-12,9,5
2014-02-12,10,1194
2014-02-12,11,2586
2014-02-12,12,2166
2014-02-12,13,2282
2014-02-12,14,2290
2014-02-12,15,2847
2014-02-12,16,3046
2014-02-12,17,3323
2014-02-12,18,1513
2014-02-12,19,1382
2014-02-12,20,11
2014-02-12,22,2
2014-02-13,8,6
2014-02-13,9,139
2014-02-13,10,1240
2014-02-13,11,1934
2014-02-13,12,2088
2014-02-13,13,2095
2014-02-13,14,2096
2014-02-13,15,2383
2014-02-13,16,2897
2014-02-13,17,2904
2014-02-13,18,1478
2014-02-13,19,1263
2014-02-13,20,11
2014-02-14,9,45
2014-02-14,10,1116
2014-02-14,11,1894
2014-02-14,12,1607
2014-02-14,13,1903
2014-02-14,14,2049
2014-02-14,15,2191
2014-02-14,16,2213
2014-02-14,17,2569
2014-02-14,18,80
2014-02-14,20,1
2014-02-14,22,2
2014-02-15,9,2
2014-02-15,10,1897
2014-02-15,11,3406
2014-02-15,12,3700
2014-02-15,13,3338
2014-02-15,14,3932
2014-02-15,15,4125
2014-02-15,16,4245
2014-02-15,17,3483
2014-02-15,18,41
2014-02-16,8,3
2014-02-16,9,199
2014-02-16,10,273
2014-02-16,11,81
2014-02-16,12,371
2014-02-16,13,4316
2014-02-16,14,4053
2014-02-16,15,3753
2014-02-16,16,5165
2014-02-16,17,526
2014-02-16,18,2
2014-02-18,8,19
2014-02-18,9,20
2014-02-18,10,1803
2014-02-18,11,2686
2014-02-18,12,2287
2014-02-18,13,3229
2014-02-18,14,3348
2014-02-18,15,3581
2014-02-18,16,4129
2014-02-18,17,4148
2014-02-18,18,2895
2014-02-18,19,2292
2014-02-18,20,15
2014-02-19,8,28
2014-02-19,9,32
2014-02-19,10,1187
2014-02-19,11,2622
2014-02-19,12,2400
2014-02-19,13,2968
2014-02-19,14,2500
2014-02-19,15,3020
2014-02-19,16,3250
2014-02-19,17,3172
2014-02-19,18,1469
2014-02-19,19,1328
2014-02-19,20,7
2014-02-20,7,4
2014-02-20,8,19
2014-02-20,9,49
2014-02-20,10,1289
2014-02-20,11,2602
2014-02-20,12,2416
2014-02-20,13,2395
2014-02-20,14,2778
2014-02-20,15,3034
2014-02-20,16,3097
2014-02-20,17,3218
2014-02-20,18,1644
2014-02-20,19,1321
2014-02-20,20,23
2014-02-21,7,3
2014-02-21,8,1
2014-02-21,9,9
2014-02-21,10,1161
2014-02-21,11,1854
2014-02-21,12,1761
2014-02-21,13,1974
2014-02-21,14,2287
2014-02-21,15,2195
2014-02-21,16,2370
2014-02-21,17,2781
2014-02-21,18,22
2014-02-21,20,2
2014-02-21,21,1
2014-02-21,22,1
2014-02-22,9,24
2014-02-22,10,1539
2014-02-22,11,3337
2014-02-22,12,3508
2014-02-22,13,3572
2014-02-22,14,4007
2014-02-22,15,4605
2014-02-22,16,4282
2014-02-22,17,3734
2014-02-22,18,13
2014-02-23,8,4
2014-02-23,9,8
2014-02-23,10,5
2014-02-23,11,20
2014-02-23,12,324
2014-02-23,13,4298
2014-02-23,14,4191
2014-02-23,15,4091
2014-02-23,16,4737
2014-02-23,17,504
2014-02-23,18,2
2014-02-24,8,3
2014-02-24,9,44
2014-02-24,10,1138
2014-02-24,11,2047
2014-02-24,12,1755
2014-02-24,13,2551
2014-02-24,14,2632
2014-02-24,15,3438
2014-02-24,16,3685
2014-02-24,17,3350
2014-02-24,18,2552
2014-02-24,19,1987
2014-02-24,20,4
2014-02-25,8,15
2014-02-25,9,42
2014-02-25,10,1219
2014-02-25,11,1600
2014-02-25,12,1625
2014-02-25,13,2400
2014-02-25,14,2633
2014-02-25,15,2776
2014-02-25,16,3359
2014-02-25,17,2979
2014-02-25,18,2117
2014-02-25,19,1875
2014-02-25,20,11
2014-02-25,22,1
2014-02-26,7,8
2014-02-26,8,44
2014-02-26,9,33
2014-02-26,10,1138
2014-02-26,11,2428
2014-02-26,12,2003
2014-02-26,13,2060
2014-02-26,14,2342
2014-02-26,15,2752
2014-02-26,16,2857
2014-02-26,17,3428
2014-02-26,18,1770
2014-02-26,19,1557
2014-02-26,20,10
2014-02-26,21,1
2014-02-27,6,2
2014-02-27,8,14
2014-02-27,9,97
2014-02-27,10,1418
2014-02-27,11,2181
2014-02-27,12,2144
2014-02-27,13,2187
2014-02-27,14,2031
2014-02-27,15,2654
2014-02-27,16,2886
2014-02-27,17,3329
2014-02-27,18,1582
2014-02-27,19,1470
2014-02-27,20,27
2014-02-27,22,3
2014-02-27,23,1
2014-02-28,8,27
2014-02-28,9,113
2014-02-28,10,1386
2014-02-28,11,1569
2014-02-28,12,1765
2014-02-28,13,1655
2014-02-28,14,1939
2014-02-28,15,1999
2014-02-28,16,2421
2014-02-28,17,2706
2014-02-28,18,184
2014-02-28,21,4
2014-03-01,9,4
2014-03-01,10,1561
2014-03-01,11,3044
2014-03-01,12,3934
2014-03-01,13,3999
2014-03-01,14,3828
2014-03-01,15,4327
2014-03-01,16,3866
2014-03-01,17,3709
2014-03-01,18,181
2014-03-02,8,4
2014-03-02,9,5
2014-03-02,10,12
2014-03-02,11,8
2014-03-02,12,553
2014-03-02,13,3959
2014-03-02,14,3924
2014-03-02,15,4210
2014-03-02,16,4439
2014-03-02,17,476
2014-03-02,18,10
2014-03-03,7,2
2014-03-03,8,7
2014-03-03,9,38
2014-03-03,10,1250
2014-03-03,11,1685
2014-03-03,12,2004
2014-03-03,13,2675
2014-03-03,14,3025
2014-03-03,15,3369
2014-03-03,16,3884
2014-03-03,17,3489
2014-03-03,18,2709
2014-03-03,19,2259
2014-03-03,20,20
2014-03-03,22,3
2014-03-04,8,1
2014-03-04,9,11
2014-03-04,10,1136
2014-03-04,11,1706
2014-03-04,12,1915
2014-03-04,13,2323
2014-03-04,14,2510
2014-03-04,15,3081
2014-03-04,16,3405
2014-03-04,17,3037
2014-03-04,18,2275
2014-03-04,19,2101
2014-03-04,20,20
2014-03-05,7,2
2014-03-05,8,4
2014-03-05,9,14
2014-03-05,10,1299
2014-03-05,11,2183
2014-03-05,12,2092
2014-03-05,13,2001
2014-03-05,14,2462
2014-03-05,15,2866
2014-03-05,16,3437
2014-03-05,17,3073
2014-03-05,18,1467
2014-03-05,19,1747
2014-03-05,20,13
2014-03-06,7,5
2014-03-06,8,9
2014-03-06,9,36
2014-03-06,10,1221
2014-03-06,11,2429
2014-03-06,12,2207
2014-03-06,13,2327
2014-03-06,14,2477
2014-03-06,15,2441
2014-03-06,16,3404
2014-03-06,17,3163
2014-03-06,18,1552
2014-03-06,19,1325
2014-03-06,20,11
2014-03-07,8,14
2014-03-07,9,194
2014-03-07,10,1325
2014-03-07,11,1733
2014-03-07,12,1566
2014-03-07,13,1796
2014-03-07,14,1825
2014-03-07,15,2254
2014-03-07,16,2556
2014-03-07,17,2649
2014-03-07,18,27
2014-03-07,20,3
2014-03-07,22,1
2014-03-08,9,8
2014-03-08,10,1925
2014-03-08,11,3356
2014-03-08,12,3456
2014-03-08,13,3438
2014-03-08,14,3821
2014-03-08,15,3783
2014-03-08,16,3752
2014-03-08,17,3391
2014-03-08,18,26
2014-03-09,8,9
2014-03-09,9,12
2014-03-09,10,9
2014-03-09,11,12
2014-03-09,12,331
2014-03-09,13,3704
2014-03-09,14,3779
2014-03-09,15,3923
2014-03-09,16,5004
2014-03-09,17,488
2014-03-09,18,6
2014-03-10,7,3
2014-03-10,8,8
2014-03-10,9,44
2014-03-10,10,1151
2014-03-10,11,1769
2014-03-10,12,2297
2014-03-10,13,2286
2014-03-10,14,2664
2014-03-10,15,3080
2014-03-10,16,3629
2014-03-10,17,3425
2014-03-10,18,2645
2014-03-10,19,2509
2014-03-10,20,27
2014-03-11,8,14
2014-03-11,9,15
2014-03-11,10,1065
2014-03-11,11,1594
2014-03-11,12,1662
2014-03-11,13,2397
2014-03-11,14,2233
2014-03-11,15,2544
2014-03-11,16,2924
2014-03-11,17,2967
2014-03-11,18,2388
2014-03-11,19,2342
2014-03-11,20,18
2014-03-12,8,5
2014-03-12,9,14
2014-03-12,10,1105
2014-03-12,11,1974
2014-03-12,12,1523
2014-03-12,13,2359
2014-03-12,14,1972
2014-03-12,15,2291
2014-03-12,16,2873
2014-03-12,17,3130
2014-03-12,18,1706
2014-03-12,19,1583
2014-03-12,20,36
2014-03-12,21,1
2014-03-13,8,27
2014-03-13,9,62
2014-03-13,10,1217
2014-03-13,11,1775
2014-03-13,12,2137
2014-03-13,13,2201
2014-03-13,14,2345
2014-03-13,15,2326
2014-03-13,16,2992
2014-03-13,17,3104
2014-03-13,18,1541
2014-03-13,19,1563
2014-03-13,21,4
2014-03-14,9,43
2014-03-14,10,1259
2014-03-14,11,2011
2014-03-14,12,1780
2014-03-14,13,1845
2014-03-14,14,1890
2014-03-14,15,1993
2014-03-14,16,2449
2014-03-14,17,2582
2014-03-14,18,38
2014-03-14,20,2
2014-03-14,21,6
2014-03-15,9,16
2014-03-15,10,1580
2014-03-15,11,3012
2014-03-15,12,3581
2014-03-15,13,3534
2014-03-15,14,3495
2014-03-15,15,3983
2014-03-15,16,3929
2014-03-15,17,3641
2014-03-15,18,56
2014-03-16,9,7
2014-03-16,10,18
2014-03-16,11,24
2014-03-16,12,318
2014-03-16,13,3652
2014-03-16,14,3704
2014-03-16,15,3756
2014-03-16,16,4534
2014-03-16,17,522
2014-03-16,18,3
2014-03-17,7,3
2014-03-17,8,58
2014-03-17,9,68
2014-03-17,10,1360
2014-03-17,11,1520
2014-03-17,12,1841
2014-03-17,13,2387
2014-03-17,14,3065
2014-03-17,15,3066
2014-03-17,16,3512
2014-03-17,17,3154
2014-03-17,18,2646
2014-03-17,19,2644
2014-03-17,20,30
2014-03-18,8,19
2014-03-18,9,19
2014-03-18,10,1114
2014-03-18,11,1648
2014-03-18,12,1614
2014-03-18,13,2371
2014-03-18,14,2149
2014-03-18,15,2657
2014-03-18,16,3174
2014-03-18,17,3032
2014-03-18,18,2208
2014-03-18,19,2391
2014-03-18,20,28
2014-03-19,8,23
2014-03-19,9,90
2014-03-19,10,1212
2014-03-19,11,2232
2014-03-19,12,2303
2014-03-19,13,2465
2014-03-19,14,2473
2014-03-19,15,2766
2014-03-19,16,2876
2014-03-19,17,3026
2014-03-19,18,1688
2014-03-19,19,1775
2014-03-19,20,44
2014-03-20,8,10
2014-03-20,9,63
2014-03-20,10,1103
2014-03-20,11,2283
2014-03-20,12,2099
2014-03-20,13,2410
2014-03-20,14,2295
2014-03-20,15,2414
2014-03-20,16,2695
2014-03-20,17,3046
2014-03-20,18,1760
2014-03-20,19,1722
2014-03-20,20,30
2014-03-21,8,39
2014-03-21,9,16
2014-03-21,10,1075
2014-03-21,11,1676
2014-03-21,12,1686
2014-03-21,13,1852
2014-03-21,14,1887
2014-03-21,15,1748
2014-03-21,16,2535
2014-03-21,17,2649
2014-03-21,18,34
2014-03-21,20,1
2014-03-21,21,2
2014-03-22,9,11
2014-03-22,10,1425
2014-03-22,11,2943
2014-03-22,12,2920
2014-03-22,13,3287
2014-03-22,14,3502
2014-03-22,15,3501
2014-03-22,16,3595
2014-03-22,17,3380
2014-03-22,18,46
2014-03-23,8,7
2014-03-23,9,24
2014-03-23,10,4
2014-03-23,11,8
2014-03-23,12,341
2014-03-23,13,3012
2014-03-23,14,2970
2014-03-23,15,2965
2014-03-23,16,2463
2014-03-23,17,445
2014-03-23,18,10
2014-03-24,8,6
2014-03-24,9,30
2014-03-24,10,1556
2014-03-24,11,1799
2014-03-24,12,1837
2014-03-24,13,2222
2014-03-24,14,1957
2014-03-24,15,2037
2014-03-24,16,2055
2014-03-24,17,1951
2014-03-24,18,2085
2014-03-24,19,1842
2014-03-24,20,16
2014-03-25,8,43
2014-03-25,9,19
2014-03-25,10,1144
2014-03-25,11,1530
2014-03-25,12,1488
2014-03-25,13,1490
2014-03-25,14,1483
2014-03-25,15,1335
2014-03-25,16,1604
2014-03-25,17,1290
2014-03-25,18,1327
2014-03-25,19,1242
2014-03-25,20,14
2014-03-26,8,20
2014-03-26,9,39
2014-03-26,10,720
2014-03-26,11,751
2014-03-26,12,710
2014-03-26,13,748
2014-03-26,14,712
2014-03-26,15,647
2014-03-26,16,651
2014-03-26,17,606
2014-03-26,18,581
2014-03-26,19,554
2014-03-26,20,6
2014-03-26,22,1
2014-03-27,8,13
2014-03-27,9,42
2014-03-27,10,84
2014-03-27,11,54
2014-03-27,12,23
2014-03-27,16,3024
2014-03-27,17,3097
2014-03-27,18,1881
2014-03-27,19,2013
2014-03-27,20,21
2014-03-27,22,2
2014-03-28,7,1
2014-03-28,9,36
2014-03-28,10,1374
2014-03-28,11,2012
2014-03-28,12,1536
2014-03-28,13,1851
2014-03-28,14,1883
2014-03-28,15,2074
2014-03-28,16,2577
2014-03-28,17,2697
2014-03-28,18,48
2014-03-28,20,1
2014-03-28,22,1
2014-03-29,9,31
2014-03-29,10,1576
2014-03-29,11,3522
2014-03-29,12,3462
2014-03-29,13,3884
2014-03-29,14,3721
2014-03-29,15,3961
2014-03-29,16,3946
2014-03-29,17,3511
2014-03-29,18,27
2014-03-30,8,15
2014-03-30,9,3
2014-03-30,10,25
2014-03-30,11,26
2014-03-30,12,386
2014-03-30,13,3823
2014-03-30,14,3968
2014-03-30,15,3885
2014-03-30,16,5014
2014-03-30,17,396
2014-03-30,18,19
2014-03-31,6,1
2014-03-31,8,1
2014-03-31,9,32
2014-03-31,10,1348
2014-03-31,11,1819
2014-03-31,12,1873
2014-03-31,13,2360
2014-03-31,14,2479
2014-03-31,15,2711
2014-03-31,16,3342
2014-03-31,17,3329
2014-03-31,18,2832
2014-03-31,19,2457
2014-03-31,20,12
2014-04-01,7,1
2014-04-01,8,16
2014-04-01,9,13
2014-04-01,10,1315
2014-04-01,11,1377
2014-04-01,12,1832
2014-04-01,13,2150
2014-04-01,14,2263
2014-04-01,15,2350
2014-04-01,16,2828
2014-04-01,17,2666
2014-04-01,18,2050
2014-04-01,19,2080
2014-04-01,20,4
2014-04-02,8,99
2014-04-02,9,5
2014-04-02,10,994
2014-04-02,11,2251
2014-04-02,12,1777
2014-04-02,13,2194
2014-04-02,14,2319
2014-04-02,15,2428
2014-04-02,16,2862
2014-04-02,17,3171
2014-04-02,18,1487
2014-04-02,19,1597
2014-04-02,20,6
2014-04-03,8,23
2014-04-03,9,12
2014-04-03,10,1220
2014-04-03,11,1982
2014-04-03,12,2197
2014-04-03,13,2011
2014-04-03,14,2353
2014-04-03,15,2325
2014-04-03,16,3052
2014-04-03,17,3089
2014-04-03,18,1615
2014-04-03,19,1541
2014-04-03,20,56
2014-04-03,21,1
2014-04-04,6,1
2014-04-04,9,135
2014-04-04,10,1296
2014-04-04,11,1649
2014-04-04,12,1662
2014-04-04,13,1854
2014-04-04,14,1752
2014-04-04,15,2382
2014-04-04,16,2234
2014-04-04,17,2582
2014-04-04,18,43
2014-04-04,20,2
2014-04-04,21,4
2014-04-05,8,8
2014-04-05,9,17
2014-04-05,10,1543
2014-04-05,11,3260
2014-04-05,12,3462
2014-04-05,13,3854
2014-04-05,14,3905
2014-04-05,15,3637
2014-04-05,16,3777
2014-04-05,17,3299
2014-04-05,18,30
2014-04-06,8,3
2014-04-06,9,6
2014-04-06,10,4
2014-04-06,11,22
2014-04-06,12,309
2014-04-06,13,3519
2014-04-06,14,4318
2014-04-06,15,3458
2014-04-06,16,4343
2014-04-06,17,427
2014-04-06,18,2
2014-04-07,7,6
2014-04-07,8,2
2014-04-07,9,59
2014-04-07,10,1310
2014-04-07,11,1638
2014-04-07,12,2097
2014-04-07,13,2539
2014-04-07,14,2504
2014-04-07,15,2574
2014-04-07,16,2707
2014-04-07,17,2602
2014-04-07,18,2206
2014-04-07,19,2281
2014-04-07,20,16
2014-04-08,7,3
2014-04-08,8,15
2014-04-08,9,9
2014-04-08,10,1253
2014-04-08,11,1483
2014-04-08,12,1475
2014-04-08,13,2127
2014-04-08,14,2034
2014-04-08,15,2430
2014-04-08,16,2983
2014-04-08,17,2466
2014-04-08,18,2095
2014-04-08,19,1830
