Date,Hour,TotalCheckouts
2011-01-18,15,4222
2011-01-18,16,5730
2011-01-18,17,3915
2011-01-18,18,3851
2011-01-18,19,3566
2011-01-18,20,66
2011-01-19,8,155
2011-01-19,9,94
2011-01-19,10,1486
2011-01-19,11,2598
2011-01-19,12,3007
2011-01-19,13,2967
2011-01-19,14,3229
2011-01-19,15,3830
2011-01-19,16,3962
2011-01-19,17,4498
2011-01-19,18,2343
2011-01-19,19,1705
2011-01-19,20,16
2011-01-19,21,2
2011-01-20,8,272
2011-01-20,9,105
2011-01-20,10,1180
2011-01-20,11,2301
2011-01-20,12,2555
2011-01-20,13,2649
2011-01-20,14,2957
2011-01-20,15,3629
2011-01-20,16,4221
2011-01-20,17,4090
2011-01-20,18,2070
2011-01-20,19,1419
2011-01-20,20,8
2011-01-20,23,1
2011-01-21,5,4
2011-01-21,8,50
2011-01-21,9,19
2011-01-21,10,1155
2011-01-21,11,1667
2011-01-21,12,1931
2011-01-21,13,1935
2011-01-21,14,2100
2011-01-21,15,2648
2011-01-21,16,2719
2011-01-21,17,2794
2011-01-21,18,48
2011-01-22,8,3
2011-01-22,9,6
2011-01-22,10,1307
2011-01-22,11,3680
2011-01-22,12,4458
2011-01-22,13,4873
2011-01-22,14,5201
2011-01-22,15,4988
2011-01-22,16,5317
2011-01-22,17,3297
2011-01-22,18,76
2011-01-22,21,2
2011-01-22,23,6
2011-01-23,8,5
2011-01-23,9,8
2011-01-23,10,23
2011-01-23,11,12
2011-01-23,12,366
2011-01-23,13,2471
2011-01-23,14,2770
2011-01-23,15,3050
2011-01-23,16,3509
2011-01-23,17,396
2011-01-24,8,168
2011-01-24,9,48
2011-01-24,10,1219
2011-01-24,11,1552
2011-01-24,12,1693
2011-01-24,13,2927
2011-01-24,14,3223
2011-01-24,15,3811
2011-01-24,16,4586
2011-01-24,17,4061
2011-01-24,18,3012
2011-01-24,19,2693
2011-01-24,20,43
2011-01-25,7,2
2011-01-25,8,166
2011-01-25,9,185
2011-01-25,10,1431
2011-01-25,11,1727
2011-01-25,12,1727
2011-01-25,13,3111
2011-01-25,14,3261
2011-01-25,15,3672
2011-01-25,16,4179
2011-01-25,17,3971
2011-01-25,18,2846
2011-01-25,19,2262
2011-01-25,20,14
2011-01-26,8,202
2011-01-26,9,30
2011-01-26,10,970
2011-01-26,11,2448
2011-01-26,12,2534
2011-01-26,13,2658
2011-01-26,14,2555
2011-01-26,15,3067
2011-01-26,16,3721
2011-01-26,17,3762
2011-01-26,18,1964
2011-01-26,19,1703
2011-01-26,20,9
2011-01-26,23,1
2011-01-27,8,62
2011-01-27,9,166
2011-01-27,10,1229
2011-01-27,11,2519
2011-01-27,12,2619
2011-01-27,13,2770
2011-01-27,14,2672
2011-01-27,15,3150
2011-01-27,16,3891
2011-01-27,17,3793
2011-01-27,18,1591
2011-01-27,19,1521
2011-01-27,20,6
2011-01-27,22,1
2011-01-27,23,3
2011-01-28,6,3
2011-01-28,7,4
2011-01-28,8,1
2011-01-28,9,66
2011-01-28,10,1276
2011-01-28,11,1872
2011-01-28,12,2103
2011-01-28,13,2201
2011-01-28,14,2462
2011-01-28,15,2207
2011-01-28,16,2617
2011-01-28,17,2757
2011-01-28,18,64
2011-01-28,23,2
2011-01-29,9,9
2011-01-29,10,1233
2011-01-29,11,3551
2011-01-29,12,4105
2011-01-29,13,4463
2011-01-29,14,4612
2011-01-29,15,4783
2011-01-29,16,4087
2011-01-29,17,4493
2011-01-29,18,39
2011-01-29,22,1
2011-01-29,23,4
2011-01-30,9,21
2011-01-30,11,22
2011-01-30,12,345
2011-01-30,13,2802
2011-01-30,14,3119
2011-01-30,15,2934
2011-01-30,16,3425
2011-01-30,17,427
2011-01-30,18,10
2011-01-31,7,2
2011-01-31,8,201
2011-01-31,9,159
2011-01-31,10,1106
2011-01-31,11,2023
2011-01-31,12,1886
2011-01-31,13,3075
2011-01-31,14,3189
2011-01-31,15,3756
2011-01-31,16,4045
2011-01-31,17,4738
2011-01-31,18,2965
2011-01-31,19,2651
2011-01-31,20,89
2011-01-31,21,1
2011-02-01,7,25
2011-02-01,8,2
2011-02-01,9,230
2011-02-01,10,1501
2011-02-01,11,1637
2011-02-01,12,1524
2011-02-01,13,3103
2011-02-01,14,3236
2011-02-01,15,3401
2011-02-01,16,3685
2011-02-01,17,3816
2011-02-01,18,2726
2011-02-01,19,2513
2011-02-01,20,17
2011-02-02,8,56
2011-02-02,9,23
2011-02-02,10,1042
2011-02-02,11,2169
2011-02-02,12,2525
2011-02-02,13,2775
2011-02-02,14,3448
2011-02-02,15,3302
2011-02-02,16,3695
2011-02-02,17,4049
2011-02-02,18,1820
2011-02-02,19,1671
2011-02-02,20,21
2011-02-03,7,2
2011-02-03,8,179
2011-02-03,9,29
2011-02-03,10,1090
2011-02-03,11,2280
2011-02-03,12,2566
2011-02-03,13,2405
2011-02-03,14,2788
2011-02-03,15,3045
2011-02-03,16,3478
2011-02-03,17,3801
2011-02-03,18,1570
2011-02-03,19,1336
2011-02-03,20,5
2011-02-03,22,3
2011-02-04,6,2
2011-02-04,8,2
2011-02-04,9,85
2011-02-04,10,1075
2011-02-04,11,1467
2011-02-04,12,1913
2011-02-04,13,1751
2011-02-04,14,2118
2011-02-04,15,2343
2011-02-04,16,2581
2011-02-04,17,2541
2011-02-04,18,26
2011-02-04,20,1
2011-02-05,8,4
2011-02-05,9,25
2011-02-05,10,1301
2011-02-05,11,3904
2011-02-05,12,4416
2011-02-05,13,4464
2011-02-05,14,4920
2011-02-05,15,4608
2011-02-05,16,4233
2011-02-05,17,4215
2011-02-05,18,24
2011-02-06,8,4
2011-02-06,9,13
2011-02-06,10,4
2011-02-06,11,14
2011-02-06,12,320
2011-02-06,13,2704
2011-02-06,14,2775
2011-02-06,15,2296
2011-02-06,16,2540
2011-02-06,17,299
2011-02-06,18,28
2011-02-06,22,4
2011-02-07,8,223
2011-02-07,9,69
2011-02-07,10,1007
2011-02-07,11,1785
2011-02-07,12,1768
2011-02-07,13,3111
2011-02-07,14,3247
2011-02-07,15,3872
2011-02-07,16,4389
2011-02-07,17,4218
2011-02-07,18,2999
2011-02-07,19,2583
2011-02-07,20,36
2011-02-08,8,178
2011-02-08,9,329
2011-02-08,10,1292
2011-02-08,11,1481
2011-02-08,12,1617
2011-02-08,13,3203
2011-02-08,14,3200
2011-02-08,15,3754
2011-02-08,16,4077
2011-02-08,17,3969
2011-02-08,18,3023
2011-02-08,19,2575
2011-02-08,20,10
2011-02-08,23,1
2011-02-09,8,158
2011-02-09,9,92
2011-02-09,10,1016
2011-02-09,11,2385
2011-02-09,12,2532
2011-02-09,13,2746
2011-02-09,14,2801
2011-02-09,15,2938
2011-02-09,16,3802
2011-02-09,17,3995
2011-02-09,18,1761
2011-02-09,19,1498
2011-02-09,20,5
2011-02-09,23,3
2011-02-10,7,2
2011-02-10,8,122
2011-02-10,9,24
2011-02-10,10,1245
2011-02-10,11,2341
2011-02-10,12,2221
2011-02-10,13,2482
2011-02-10,14,2622
2011-02-10,15,3312
2011-02-10,16,3378
2011-02-10,17,4023
2011-02-10,18,1566
2011-02-10,19,1336
2011-02-10,20,10
2011-02-10,23,2
2011-02-11,7,1
2011-02-11,8,12
2011-02-11,9,70
2011-02-11,10,952
2011-02-11,11,1626
2011-02-11,12,1647
2011-02-11,13,1798
2011-02-11,14,1847
2011-02-11,15,2125
2011-02-11,16,2549
2011-02-11,17,2866
2011-02-11,18,42
2011-02-11,23,3
2011-02-12,9,19
2011-02-12,10,1491
2011-02-12,11,3948
2011-02-12,12,4105
2011-02-12,13,4292
2011-02-12,14,4772
2011-02-12,15,4233
2011-02-12,16,3890
2011-02-12,17,3234
2011-02-12,18,27
2011-02-12,19,2
2011-02-12,23,2
2011-02-13,9,7
2011-02-13,10,5
2011-02-13,11,11
2011-02-13,12,392
2011-02-13,13,2873
2011-02-13,14,3014
2011-02-13,15,2724
2011-02-13,16,3157
2011-02-13,17,374
2011-02-13,18,2
2011-02-13,21,1
2011-02-14,8,12
2011-02-14,9,130
2011-02-14,10,1005
2011-02-14,11,1546
2011-02-14,12,1561
2011-02-14,13,2705
2011-02-14,14,3094
2011-02-14,15,3359
2011-02-14,16,4084
2011-02-14,17,3498
2011-02-14,18,2235
2011-02-14,19,2147
2011-02-14,20,5
2011-02-15,8,3
2011-02-15,9,23
2011-02-15,10,1370
2011-02-15,11,1474
2011-02-15,12,1651
2011-02-15,13,3036
2011-02-15,14,3497
2011-02-15,15,3737
2011-02-15,16,4247
2011-02-15,17,3983
2011-02-15,18,3269
2011-02-15,19,2616
2011-02-15,20,7
2011-02-15,22,1
2011-02-16,8,186
2011-02-16,9,62
2011-02-16,10,1273
2011-02-16,11,2494
2011-02-16,12,2585
2011-02-16,13,3057
2011-02-16,14,2989
2011-02-16,15,3044
2011-02-16,16,3633
2011-02-16,17,4130
2011-02-16,18,1930
2011-02-16,19,1566
2011-02-16,20,1
2011-02-17,8,165
2011-02-17,9,164
2011-02-17,10,1326
2011-02-17,11,2358
2011-02-17,12,2290
2011-02-17,13,2449
2011-02-17,14,2917
2011-02-17,15,3646
2011-02-17,16,4013
2011-02-17,17,3889
2011-02-17,18,1876
2011-02-17,19,1287
2011-02-17,20,4
2011-02-18,7,6
2011-02-18,8,2
2011-02-18,9,12
2011-02-18,10,1333
2011-02-18,11,1799
2011-02-18,12,1658
2011-02-18,13,1889
2011-02-18,14,1967
2011-02-18,15,2061
2011-02-18,16,2644
2011-02-18,17,2939
2011-02-18,18,35
2011-02-19,9,17
2011-02-19,10,1313
2011-02-19,11,3821
2011-02-19,12,3970
2011-02-19,13,4183
2011-02-19,14,4717
2011-02-19,15,4637
2011-02-19,16,4419
2011-02-19,17,4358
2011-02-19,18,32
2011-02-20,8,1
2011-02-20,9,11
2011-02-20,10,1
2011-02-20,11,4
2011-02-20,12,341
2011-02-20,13,2749
2011-02-20,14,2900
2011-02-20,15,2605
2011-02-20,16,3409
2011-02-20,17,441
2011-02-20,18,3
2011-02-21,20,6
2011-02-21,22,5
2011-02-21,23,1
2011-02-22,8,172
2011-02-22,9,13
2011-02-22,10,1625
2011-02-22,11,2459
2011-02-22,12,2719
2011-02-22,13,4797
2011-02-22,14,4889
2011-02-22,15,4598
2011-02-22,16,5171
2011-02-22,17,5232
2011-02-22,18,3225
2011-02-22,19,2962
2011-02-22,20,5
2011-02-23,7,63
2011-02-23,8,169
2011-02-23,9,52
2011-02-23,10,1892
2011-02-23,11,3532
2011-02-23,12,3891
2011-02-23,13,3839
2011-02-23,14,3973
2011-02-23,15,4232
2011-02-23,16,4464
2011-02-23,17,3389
2011-02-23,18,1855
2011-02-23,19,1442
2011-02-23,20,15
2011-02-23,23,3
2011-02-24,6,1
2011-02-24,7,8
2011-02-24,8,94
2011-02-24,9,75
2011-02-24,10,1247
2011-02-24,11,2626
2011-02-24,12,2874
2011-02-24,13,2973
2011-02-24,14,3359
2011-02-24,15,3564
2011-02-24,16,3524
2011-02-24,17,3872
2011-02-24,18,1489
2011-02-24,19,1086
2011-02-24,20,14
2011-02-24,23,2
2011-02-25,8,4
2011-02-25,9,74
2011-02-25,10,1235
2011-02-25,11,1857
2011-02-25,12,1977
2011-02-25,13,2094
2011-02-25,14,2319
2011-02-25,15,2554
2011-02-25,16,2449
2011-02-25,17,3231
2011-02-25,18,21
2011-02-25,23,1
2011-02-26,9,8
2011-02-26,10,978
2011-02-26,11,3768
2011-02-26,12,4120
2011-02-26,13,3815
2011-02-26,14,3626
2011-02-26,15,3743
2011-02-26,16,3838
2011-02-26,17,4450
2011-02-26,18,49
2011-02-27,8,7
2011-02-27,10,2
2011-02-27,11,5
2011-02-27,12,364
2011-02-27,13,2853
2011-02-27,14,2707
2011-02-27,15,2758
2011-02-27,16,3013
2011-02-27,17,340
2011-02-27,23,4
2011-02-28,8,246
2011-02-28,9,112
2011-02-28,10,1371
2011-02-28,11,1789
2011-02-28,12,1967
2011-02-28,13,3025
2011-02-28,14,3406
2011-02-28,15,3851
2011-02-28,16,4460
2011-02-28,17,3916
2011-02-28,18,3158
2011-02-28,19,2616
2011-02-28,20,13
2011-03-01,7,5
2011-03-01,8,17
2011-03-01,9,229
2011-03-01,10,1444
2011-03-01,11,1891
2011-03-01,12,1773
2011-03-01,13,2995
2011-03-01,14,3335
2011-03-01,15,3309
2011-03-01,16,3724
2011-03-01,17,3762
2011-03-01,18,2980
2011-03-01,19,2538
2011-03-01,20,8
2011-03-02,7,1
2011-03-02,8,4
2011-03-02,9,220
2011-03-02,10,1279
2011-03-02,11,2456
2011-03-02,12,2539
2011-03-02,13,3096
2011-03-02,14,2987
2011-03-02,15,3364
2011-03-02,16,3364
2011-03-02,17,3943
2011-03-02,18,2187
2011-03-02,19,1548
2011-03-02,20,35
2011-03-03,8,8
2011-03-03,9,18
2011-03-03,10,1334
2011-03-03,11,2350
2011-03-03,12,2331
2011-03-03,13,2445
2011-03-03,14,2643
2011-03-03,15,2933
2011-03-03,16,3113
2011-03-03,17,3580
2011-03-03,18,1663
2011-03-03,19,1346
2011-03-03,20,5
2011-03-04,6,1
2011-03-04,8,2
2011-03-04,9,2
2011-03-04,10,1348
2011-03-04,11,1570
2011-03-04,12,1934
2011-03-04,13,1846
2011-03-04,14,1939
2011-03-04,15,2386
2011-03-04,16,2496
2011-03-04,17,2730
2011-03-04,18,86
2011-03-04,20,3
2011-03-05,8,4
2011-03-05,9,17
2011-03-05,10,1338
2011-03-05,11,3686
2011-03-05,12,3932
2011-03-05,13,4177
2011-03-05,14,4241
2011-03-05,15,4098
2011-03-05,16,4607
2011-03-05,17,3572
2011-03-05,18,42
2011-03-05,23,1
2011-03-06,9,4
2011-03-06,10,5
2011-03-06,11,19
2011-03-06,12,236
2011-03-06,13,2614
2011-03-06,14,2794
2011-03-06,15,2853
2011-03-06,16,3226
2011-03-06,17,458
2011-03-06,18,9
2011-03-06,23,1
2011-03-07,6,1
2011-03-07,7,1
2011-03-07,8,163
2011-03-07,9,110
2011-03-07,10,1185
2011-03-07,11,1624
2011-03-07,12,1915
2011-03-07,13,2845
2011-03-07,14,3424
2011-03-07,15,3625
2011-03-07,16,3952
2011-03-07,17,4322
2011-03-07,18,3032
2011-03-07,19,2482
2011-03-07,20,9
2011-03-08,7,4
2011-03-08,8,3
2011-03-08,9,231
2011-03-08,10,1183
2011-03-08,11,1954
2011-03-08,12,1661
2011-03-08,13,3201
2011-03-08,14,3319
2011-03-08,15,3542
2011-03-08,16,4417
2011-03-08,17,3934
2011-03-08,18,3141
2011-03-08,19,2599
2011-03-08,20,24
2011-03-09,8,25
2011-03-09,9,171
2011-03-09,10,1125
2011-03-09,11,2261
2011-03-09,12,2105
2011-03-09,13,2018
2011-03-09,14,2540
2011-03-09,15,3328
2011-03-09,16,3297
2011-03-09,17,4282
2011-03-09,18,1996
2011-03-09,19,1651
2011-03-09,20,9
2011-03-10,6,1
2011-03-10,8,324
2011-03-10,9,86
2011-03-10,10,1372
2011-03-10,11,2403
2011-03-10,12,2155
2011-03-10,13,2197
2011-03-10,14,2738
2011-03-10,15,2960
2011-03-10,16,3479
2011-03-10,17,4040
2011-03-10,18,1616
2011-03-10,19,1378
2011-03-10,20,1
2011-03-11,8,75
2011-03-11,9,53
2011-03-11,10,1404
2011-03-11,11,1571
2011-03-11,12,1763
2011-03-11,13,2120
2011-03-11,14,1953
2011-03-11,15,2059
2011-03-11,16,2800
2011-03-11,17,3072
2011-03-11,18,85
2011-03-11,22,1
2011-03-12,9,19
2011-03-12,10,1176
2011-03-12,11,3067
2011-03-12,12,4108
2011-03-12,13,3921
2011-03-12,14,4716
2011-03-12,15,4697
2011-03-12,16,4016
2011-03-12,17,3436
2011-03-12,18,92
2011-03-12,23,1
2011-03-13,8,7
2011-03-13,9,5
2011-03-13,10,3
2011-03-13,11,11
2011-03-13,12,277
2011-03-13,13,2281
2011-03-13,14,2649
2011-03-13,15,3052
2011-03-13,16,3098
2011-03-13,17,481
2011-03-13,18,16
2011-03-13,23,3
2011-03-14,8,96
2011-03-14,9,334
2011-03-14,10,938
2011-03-14,11,1495
2011-03-14,12,1787
2011-03-14,13,3225
2011-03-14,14,3467
2011-03-14,15,3947
2011-03-14,16,4503
2011-03-14,17,4206
2011-03-14,18,3267
2011-03-14,19,3317
2011-03-14,20,2
2011-03-15,7,2
2011-03-15,8,75
2011-03-15,9,58
2011-03-15,10,1225
2011-03-15,11,1591
2011-03-15,12,1687
2011-03-15,13,2941
2011-03-15,14,3166
2011-03-15,15,3087
2011-03-15,16,3858
2011-03-15,17,4050
2011-03-15,18,2880
2011-03-15,19,2833
2011-03-15,20,49
2011-03-16,8,37
2011-03-16,9,43
2011-03-16,10,1429
2011-03-16,11,2498
2011-03-16,12,2432
2011-03-16,13,2672
2011-03-16,14,2740
2011-03-16,15,3242
2011-03-16,16,3677
2011-03-16,17,4299
2011-03-16,18,2130
2011-03-16,19,1779
2011-03-16,20,26
2011-03-17,7,1
2011-03-17,8,116
2011-03-17,9,251
2011-03-17,10,1090
2011-03-17,11,2009
2011-03-17,12,2410
2011-03-17,13,2501
2011-03-17,14,2772
2011-03-17,15,3274
2011-03-17,16,3321
2011-03-17,17,3979
2011-03-17,18,1983
2011-03-17,19,1704
2011-03-17,20,35
2011-03-17,23,1
2011-03-18,7,2
2011-03-18,8,25
2011-03-18,9,71
2011-03-18,10,1351
2011-03-18,11,1969
2011-03-18,12,2228
2011-03-18,13,2071
2011-03-18,14,2017
2011-03-18,15,2411
2011-03-18,16,2369
2011-03-18,17,2804
2011-03-18,18,47
2011-03-19,9,6
2011-03-19,10,1039
2011-03-19,11,2984
2011-03-19,12,3748
2011-03-19,13,3708
2011-03-19,14,4216
2011-03-19,15,3966
2011-03-19,16,3994
2011-03-19,17,4309
2011-03-19,18,36
2011-03-19,22,1
2011-03-19,23,2
2011-03-20,8,2
2011-03-20,9,13
2011-03-20,10,2
2011-03-20,11,11
2011-03-20,12,290
2011-03-20,13,2365
2011-03-20,14,2686
2011-03-20,15,2156
2011-03-20,16,3211
2011-03-20,17,476
2011-03-20,18,7
2011-03-20,19,1
2011-03-21,6,1
2011-03-21,7,2
2011-03-21,8,9
2011-03-21,9,78
2011-03-21,10,1273
2011-03-21,11,1728
2011-03-21,12,1774
2011-03-21,13,3039
2011-03-21,14,3103
2011-03-21,15,3805
2011-03-21,16,4082
2011-03-21,17,4733
2011-03-21,18,3386
2011-03-21,19,2937
2011-03-21,20,10
2011-03-22,6,1
2011-03-22,8,84
2011-03-22,9,205
2011-03-22,10,1217
2011-03-22,11,1898
2011-03-22,12,1751
2011-03-22,13,3030
2011-03-22,14,3192
2011-03-22,15,3358
2011-03-22,16,4093
2011-03-22,17,3990
2011-03-22,18,3384
2011-03-22,19,3304
2011-03-22,20,19
2011-03-23,7,7
2011-03-23,8,49
2011-03-23,9,119
2011-03-23,10,979
2011-03-23,11,2398
2011-03-23,12,2705
2011-03-23,13,2459
2011-03-23,14,2481
2011-03-23,15,3031
2011-03-23,16,3160
2011-03-23,17,3708
2011-03-23,18,2060
2011-03-23,19,1902
2011-03-23,20,7
2011-03-23,23,1
2011-03-24,9,184
2011-03-24,10,1286
2011-03-24,11,2207
2011-03-24,12,2215
2011-03-24,13,2601
2011-03-24,14,2532
2011-03-24,15,3366
2011-03-24,16,3451
2011-03-24,17,3880
2011-03-24,18,1907
2011-03-24,19,1852
2011-03-24,20,3
2011-03-24,23,1
2011-03-25,7,2
2011-03-25,8,71
2011-03-25,9,138
2011-03-25,10,1290
2011-03-25,11,1654
2011-03-25,12,1877
2011-03-25,13,1831
2011-03-25,14,1773
2011-03-25,15,2172
2011-03-25,16,2260
2011-03-25,17,3007
2011-03-25,18,22
2011-03-25,23,1
2011-03-26,9,3
2011-03-26,10,1495
2011-03-26,11,3894
2011-03-26,12,4085
2011-03-26,13,4425
2011-03-26,14,4250
2011-03-26,15,4826
2011-03-26,16,4205
2011-03-26,17,3804
2011-03-26,18,55
2011-03-26,19,1
2011-03-26,23,1
2011-03-27,8,4
2011-03-27,9,32
2011-03-27,10,2
2011-03-27,11,4
2011-03-27,12,267
2011-03-27,13,2783
2011-03-27,14,2924
2011-03-27,15,2759
2011-03-27,16,3428
2011-03-27,17,544
2011-03-27,18,5
2011-03-28,8,6
2011-03-28,9,30
2011-03-28,10,1388
2011-03-28,11,1864
2011-03-28,12,1617
2011-03-28,13,3214
2011-03-28,14,3438
2011-03-28,15,4172
2011-03-28,16,4135
2011-03-28,17,4284
2011-03-28,18,3429
2011-03-28,19,2874
2011-03-28,20,31
2011-03-29,8,4
2011-03-29,9,14
2011-03-29,10,1307
2011-03-29,11,1673
2011-03-29,12,1705
2011-03-29,13,2801
2011-03-29,14,2777
2011-03-29,15,3263
2011-03-29,16,4053
2011-03-29,17,4063
2011-03-29,18,3384
2011-03-29,19,2763
2011-03-29,20,5
2011-03-30,7,1
2011-03-30,8,1
2011-03-30,9,20
2011-03-30,10,1141
2011-03-30,11,2634
2011-03-30,12,2243
2011-03-30,13,2562
2011-03-30,14,2962
2011-03-30,15,3432
2011-03-30,16,3863
2011-03-30,17,4192
2011-03-30,18,1855
2011-03-30,19,1587
2011-03-30,20,27
2011-03-31,8,31
2011-03-31,9,187
2011-03-31,10,1070
2011-03-31,11,2549
2011-03-31,12,2217
2011-03-31,13,2317
2011-03-31,14,2651
2011-03-31,15,2785
2011-03-31,16,3490
2011-03-31,17,4142
2011-03-31,18,1787
2011-03-31,19,1647
2011-03-31,20,3
2011-04-01,6,2
2011-04-01,8,248
2011-04-01,9,68
2011-04-01,10,1014
2011-04-01,11,1857
2011-04-01,12,1703
2011-04-01,13,1795
2011-04-01,14,2028
2011-04-01,15,2406
2011-04-01,16,2627
2011-04-01,17,2541
2011-04-01,18,75
2011-04-01,20,1
2011-04-01,22,1
2011-04-02,8,6
2011-04-02,9,7
2011-04-02,10,1312
2011-04-02,11,3874
2011-04-02,12,4372
2011-04-02,13,4215
2011-04-02,14,4633
2011-04-02,15,4765
2011-04-02,16,4487
2011-04-02,17,3409
2011-04-02,18,57
2011-04-02,22,1
2011-04-02,23,4
2011-04-03,8,1
2011-04-03,9,4
2011-04-03,10,7
2011-04-03,11,51
2011-04-03,12,272
2011-04-03,13,2668
2011-04-03,14,2975
2011-04-03,15,2994
2011-04-03,16,3335
2011-04-03,17,484
2011-04-03,18,3
2011-04-03,22,2
2011-04-04,8,2
2011-04-04,9,17
2011-04-04,10,990
2011-04-04,11,1655
2011-04-04,12,1824
2011-04-04,13,2764
2011-04-04,14,3021
2011-04-04,15,3611
2011-04-04,16,4436
2011-04-04,17,3941
2011-04-04,18,3289
2011-04-04,19,3031
2011-04-04,20,38
2011-04-05,7,25
2011-04-05,8,5
2011-04-05,9,293
2011-04-05,10,1305
2011-04-05,11,2102
2011-04-05,12,1843
2011-04-05,13,3023
2011-04-05,14,3300
2011-04-05,15,3477
2011-04-05,16,3534
2011-04-05,17,3908
2011-04-05,18,2956
2011-04-05,19,3193
2011-04-05,20,12
2011-04-06,8,7
